ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_year,created_month,created_month_name,created_quarter,is_resolved,is_unresolved
TCKT_003285,2023-10-31 02:12:19,CUST_06004,small_business,in_app,login_auth,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,33.2,0,negative,2,0,api_client,LATAM,2023,10,October,4,True,False
TCKT_003286,2022-07-18 07:12:13,CUST_05864,enterprise,chat,api_integration,account_access,medium,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,187.62,0,very_negative,1,1,ios,Unknown,2022,7,July,3,True,False
TCKT_003287,2023-12-05 17:44:48,CUST_04184,non_profit,in_app,login_auth,feature_request,medium,in_progress,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,positive,5,0,web,MEA,2023,12,December,4,False,True
TCKT_003288,2025-12-13 16:19:01,CUST_05118,enterprise,in_app,analytics_dashboard,feature_request,low,resolved,standard,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,23.66,0,very_positive,5,1,desktop_app,EU,2025,12,December,4,True,False
TCKT_003289,2024-06-05 22:01:38,CUST_08150,non_profit,in_app,data_export,account_access,low,on_hold,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,3,0,android,EU,2024,6,June,2,False,True
TCKT_003290,2022-08-23 02:01:52,CUST_09673,individual,email,notifications,other,medium,resolved,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,10.74,0,negative,0,0,web,EU,2022,8,August,3,True,False
TCKT_003291,2025-08-14 13:32:51,CUST_00413,individual,web_form,notifications,bug,medium,resolved,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,6.21,1,neutral,4,0,ios,APAC,2025,8,August,3,True,False
TCKT_003292,2023-08-16 12:31:01,CUST_01121,non_profit,phone_transcript,login_auth,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,3.84,0,positive,0,0,desktop_app,APAC,2023,8,August,3,True,False
TCKT_003293,2023-09-12 21:12:42,CUST_01995,enterprise,web_form,notifications,feature_request,medium,resolved,standard,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,4.9,0,negative,3,0,web,EU,2023,9,September,3,True,False
TCKT_003294,2023-01-15 11:03:36,CUST_09017,individual,email,mobile_app,account_access,medium,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,43.92,0,neutral,4,1,desktop_app,APAC,2023,1,January,1,True,False
TCKT_003295,2025-12-07 02:20:30,CUST_03016,education,email,login_auth,billing_problem,medium,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,10.64,0,very_negative,0,1,web,Unknown,2025,12,December,4,True,False
TCKT_003296,2024-04-07 06:58:07,CUST_09590,small_business,phone_transcript,billing,feature_request,medium,resolved,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,13.98,0,neutral,0,1,android,LATAM,2024,4,April,2,True,False
TCKT_003297,2023-06-05 22:08:25,CUST_07619,enterprise,web_form,notifications,performance,low,on_hold,standard,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,0,1,api_client,LATAM,2023,6,June,2,False,True
TCKT_003298,2023-06-18 23:48:26,CUST_03393,small_business,phone_transcript,api_integration,performance,low,closed_no_action,gold,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,171.03,0,positive,0,0,desktop_app,Unknown,2023,6,June,2,True,False
TCKT_003299,2025-07-19 12:36:18,CUST_02655,non_profit,web_form,notifications,how_to,low,resolved,standard,Can you explain how to configure notifications properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,32.47,0,neutral,4,0,api_client,EU,2025,7,July,3,True,False
TCKT_003300,2023-09-19 23:47:58,CUST_06122,individual,phone_transcript,data_export,performance,high,open,platinum,Queries in the data export module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,negative,2,0,ios,EU,2023,9,September,3,False,True
TCKT_003301,2024-01-16 03:12:59,CUST_09771,enterprise,phone_transcript,analytics_dashboard,security_concern,high,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",10.49,0,positive,5,0,web,Unknown,2024,1,January,1,True,False
TCKT_003302,2022-12-26 17:54:37,CUST_04019,small_business,in_app,api_integration,performance,low,resolved,gold,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,69.0,0,neutral,0,0,android,APAC,2022,12,December,4,True,False
TCKT_003303,2022-12-10 20:48:09,CUST_05783,small_business,chat,notifications,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",63.06,0,very_negative,2,0,android,Unknown,2022,12,December,4,True,False
TCKT_003304,2025-10-22 17:37:21,CUST_02475,small_business,chat,mobile_app,other,low,closed_no_action,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,147.71,0,negative,3,0,android,APAC,2025,10,October,4,True,False
TCKT_003305,2023-10-16 05:21:05,CUST_01833,education,chat,data_export,how_to,low,resolved,standard,How can I export my data from the data export section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,34.63,0,neutral,3,0,ios,EU,2023,10,October,4,True,False
TCKT_003306,2023-01-18 11:35:03,CUST_06119,education,in_app,analytics_dashboard,security_concern,medium,on_hold,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,0,0,web,Unknown,2023,1,January,1,False,True
TCKT_003307,2023-02-14 14:37:05,CUST_06980,non_profit,phone_transcript,data_export,feature_request,medium,closed_no_action,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,47.62,1,positive,0,0,ios,LATAM,2023,2,February,1,True,False
TCKT_003308,2025-12-22 19:58:37,CUST_01644,non_profit,email,login_auth,how_to,medium,resolved,platinum,Can you explain how to configure login auth properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,37.82,0,very_positive,5,0,desktop_app,LATAM,2025,12,December,4,True,False
TCKT_003309,2022-07-24 11:11:29,CUST_04808,enterprise,email,analytics_dashboard,account_access,high,open,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,positive,5,0,web,APAC,2022,7,July,3,False,True
TCKT_003310,2024-02-03 04:35:33,CUST_00176,small_business,phone_transcript,billing,feature_request,medium,resolved,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,46.49,0,very_negative,1,0,api_client,APAC,2024,2,February,1,True,False
TCKT_003311,2025-10-23 05:41:40,CUST_05613,individual,chat,login_auth,account_access,low,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,10.64,0,neutral,0,0,desktop_app,APAC,2025,10,October,4,True,False
